"sample","epa_analysis_id","analyte","collect_date","collect_time","lab_name","rec_date","rec_time","activity_datetime","rec_datetime","hold_time_hours","result_analytical_method_id","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"10000026","180.1","Turbidity",2025-07-23,09:50:00.000000,"YSI",2025-07-23,09:50:00,2025-07-23 09:50:00,2025-07-23 09:50:00,0,"180.1",NA,NA,"Y"
"10000026","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000026","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000026","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000026","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000027","360.1","Dissolved Oxygen",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"360.1",NA,NA,"Y"
"10000027","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000027","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000027","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000027","180.1","Turbidity",2025-04-30,09:26:00.000000,"YSI",2025-04-30,09:26:00,2025-04-30 09:26:00,2025-04-30 09:26:00,0,"180.1",NA,NA,"Y"
"10000027","180.1","Turbidity",2025-07-23,07:50:00.000000,"YSI",2025-07-23,07:50:00,2025-07-23 07:50:00,2025-07-23 07:50:00,0,"180.1",NA,NA,"Y"
"10000027","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000027","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000027","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000027","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000028","360.1","Dissolved Oxygen",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"360.1",NA,NA,"Y"
"10000028","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000028","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000028","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000028","180.1","Turbidity",2025-04-30,09:48:00.000000,"YSI",2025-04-30,09:48:00,2025-04-30 09:48:00,2025-04-30 09:48:00,0,"180.1",NA,NA,"Y"
"10000028","180.1","Turbidity",2025-07-23,09:50:00.000000,"YSI",2025-07-23,09:50:00,2025-07-23 09:50:00,2025-07-23 09:50:00,0,"180.1",NA,NA,"Y"
"10000028","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000028","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000028","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000028","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000029","360.1","Dissolved Oxygen",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"360.1",NA,NA,"Y"
"10000029","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000029","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000029","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000029","180.1","Turbidity",2025-04-30,09:12:00.000000,"YSI",2025-04-30,09:12:00,2025-04-30 09:12:00,2025-04-30 09:12:00,0,"180.1",NA,NA,"Y"
"10000029","180.1","Turbidity",2025-07-23,09:30:00.000000,"YSI",2025-07-23,09:30:00,2025-07-23 09:30:00,2025-07-23 09:30:00,0,"180.1",NA,NA,"Y"
"10000029","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000029","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000029","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000029","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000030","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000030","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000030","180.1","Turbidity",2025-07-23,08:55:00.000000,"YSI",2025-07-23,08:55:00,2025-07-23 08:55:00,2025-07-23 08:55:00,0,"180.1",NA,NA,"Y"
"10000030","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000030","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000031","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000031","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000031","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000031","180.1","Turbidity",2025-04-30,10:45:00.000000,"YSI",2025-04-30,10:45:00,2025-04-30 10:45:00,2025-04-30 10:45:00,0,"180.1",NA,NA,"Y"
"10000031","180.1","Turbidity",2025-07-23,10:55:00.000000,"YSI",2025-07-23,10:55:00,2025-07-23 10:55:00,2025-07-23 10:55:00,0,"180.1",NA,NA,"Y"
"10000031","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000031","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000031","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000031","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000032","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000032","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000032","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000032","180.1","Turbidity",2025-04-30,10:05:00.000000,"YSI",2025-04-30,10:05:00,2025-04-30 10:05:00,2025-04-30 10:05:00,0,"180.1",NA,NA,"Y"
"10000032","180.1","Turbidity",2025-07-23,10:05:00.000000,"YSI",2025-07-23,10:05:00,2025-07-23 10:05:00,2025-07-23 10:05:00,0,"180.1",NA,NA,"Y"
"10000032","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000032","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000032","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000032","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000424","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000424","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000424","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000424","180.1","Turbidity",2025-04-30,09:05:00.000000,"YSI",2025-04-30,09:05:00,2025-04-30 09:05:00,2025-04-30 09:05:00,0,"180.1",NA,NA,"Y"
"10000424","180.1","Turbidity",2025-07-23,09:00:00.000000,"YSI",2025-07-23,09:00:00,2025-07-23 09:00:00,2025-07-23 09:00:00,0,"180.1",NA,NA,"Y"
"10000424","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000424","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000424","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000424","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
"10000425","360.1","Dissolved Oxygen",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"360.1",NA,NA,"Y"
"10000425","360.1","Dissolved Oxygen",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"360.1",NA,NA,"Y"
"10000425","120.1","Specific Conductance",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"120.1",NA,NA,"Y"
"10000425","120.1","Specific Conductance",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"120.1",NA,NA,"Y"
"10000425","180.1","Turbidity",2025-04-30,08:05:00.000000,"YSI",2025-04-30,08:05:00,2025-04-30 08:05:00,2025-04-30 08:05:00,0,"180.1",NA,NA,"Y"
"10000425","180.1","Turbidity",2025-07-23,08:15:00.000000,"YSI",2025-07-23,08:15:00,2025-07-23 08:15:00,2025-07-23 08:15:00,0,"180.1",NA,NA,"Y"
"10000425","170.1","Water Temperature",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"170.1",NA,NA,"Y"
"10000425","170.1","Water Temperature",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"170.1",NA,NA,"Y"
"10000425","150.1","pH",2025-04-30,NA,"YSI",2025-04-30,00:00:00,NA,2025-04-30,NA,"150.1",NA,NA,"Y"
"10000425","150.1","pH",2025-07-23,NA,"YSI",2025-07-23,00:00:00,NA,2025-07-23,NA,"150.1",NA,NA,"Y"
